Z,N,A,magicZ,magicN,Z_valence,N_valence,pair,jejari,permukaan,|N-Z|,EB
8,8,16,0,0,0,0,8,2.5198421,6.349604208,0,127.6193152
8,9,17,0,0,0,1,6,2.571281591,6.611489018,1,131.7623947
9,8,17,0,0,1,0,3,2.571281591,6.611489018,1,128.2195828
8,10,18,0,0,0,2,9,2.620741394,6.868285455,2,139.8077658
9,9,18,0,0,1,1,1,2.620741394,6.868285455,0,137.3694894
10,8,18,0,0,2,0,7,2.620741394,6.868285455,2,132.1426386
8,11,19,0,0,0,3,6,2.668401649,7.120367359,3,143.7634088
9,10,19,0,0,1,2,4,2.668401649,7.120367359,1,147.8013648
10,9,19,0,0,2,1,5,2.668401649,7.120367359,1,143.7795189
11,8,19,0,0,3,0,3,2.668401649,7.120367359,3,131.8198416
8,12,20,0,0,0,4,9,2.714417617,7.368062997,4,151.371414
9,11,20,0,0,1,3,2,2.714417617,7.368062997,2,154.402702
10,10,20,0,0,2,2,8,2.714417617,7.368062997,0,160.644824
11,9,20,0,0,3,1,0,2.714417617,7.368062997,2,145.970056
12,8,20,0,0,4,0,7,2.714417617,7.368062997,4,134.560504
8,13,21,0,0,0,5,6,2.758924176,7.611662611,5,155.1768687
9,12,21,0,0,1,4,4,2.758924176,7.611662611,3,162.5041614
10,11,21,0,0,2,3,6,2.758924176,7.611662611,1,167.4059856
11,10,21,0,0,3,2,3,2.758924176,7.611662611,1,163.0767201
12,9,21,0,0,4,1,5,2.758924176,7.611662611,3,149.2056657
9,13,22,0,0,1,5,2,2.802039331,7.851424411,4,167.7344988
10,12,22,0,0,2,4,9,2.802039331,7.851424411,2,177.7702432
11,11,22,0,0,3,3,1,2.802039331,7.851424411,0,174.1445728
12,10,22,0,0,4,2,7,2.802039331,7.851424411,2,168.580819
10,13,23,0,0,2,5,6,2.84386698,8.087579399,3,182.9708903
11,12,23,0,0,3,4,4,2.84386698,8.087579399,1,186.5643528
12,11,23,0,0,4,3,5,2.84386698,8.087579399,1,181.7258267
13,10,23,0,0,5,2,3,2.84386698,8.087579399,3,168.7217325
10,14,24,0,0,2,6,9,2.884499141,8.320335292,4,191.8398048
11,13,24,0,0,3,5,2,2.884499141,8.320335292,2,193.5237168
12,12,24,0,0,4,4,8,2.884499141,8.320335292,0,198.2570472
13,11,24,0,0,5,3,0,2.884499141,8.320335292,2,183.5899344
14,10,24,0,0,6,2,7,2.884499141,8.320335292,4,172.0135896
11,14,25,0,0,3,6,4,2.924017738,8.549879733,3,202.5349475
12,13,25,0,0,4,5,6,2.924017738,8.549879733,1,205.58757
13,12,25,0,0,5,4,3,2.924017738,8.549879733,1,200.528415
14,11,25,0,0,6,3,5,2.924017738,8.549879733,3,187.0027725
10,16,26,0,0,2,8,9,2.962496068,8.776382955,6,201.549686
11,15,26,0,0,3,7,2,2.962496068,8.776382955,4,208.1092338
12,14,26,0,0,4,6,9,2.962496068,8.776382955,2,216.6806486
13,13,26,0,0,5,5,1,2.962496068,8.776382955,0,211.8938978
14,12,26,0,0,6,4,7,2.962496068,8.776382955,2,206.0424158
11,16,27,0,0,3,8,4,3,9,5,214.8375609
12,15,27,0,0,4,7,6,3,9,3,223.1240175
13,14,27,0,0,5,6,4,3,9,1,224.9519391
14,13,27,0,0,6,5,5,3,9,1,219.357234
15,12,27,0,0,7,4,3,3,9,3,206.8494138
11,17,28,0,0,3,9,2,3.036588972,9.220872584,6,218.3794032
12,16,28,0,0,4,8,9,3.036588972,9.220872584,4,231.6286868
13,15,28,0,0,5,7,2,3.036588972,9.220872584,2,232.6771132
14,14,28,0,0,6,6,8,3.036588972,9.220872584,0,236.536846
15,13,28,0,0,7,5,0,3.036588972,9.220872584,2,221.4095576
11,18,29,0,0,3,10,4,3.072316826,9.439130677,7,222.7824138
12,17,29,0,0,4,9,6,3.072316826,9.439130677,5,235.2924193
13,16,29,0,0,5,8,4,3.072316826,9.439130677,3,242.1054763
14,15,29,0,0,6,7,6,3.072316826,9.439130677,1,245.0104469
15,14,29,0,0,7,6,3,3.072316826,9.439130677,1,239.2858672
16,13,29,0,0,8,5,5,3.072316826,9.439130677,3,224.6450954
11,19,30,0,0,3,11,2,3.107232506,9.654893846,8,225.059055
12,18,30,0,0,4,10,9,3.107232506,9.654893846,6,241.63275
13,17,30,0,0,5,9,2,3.107232506,9.654893846,4,247.833147
14,16,30,0,0,6,8,9,3.107232506,9.654893846,2,255.619647
15,15,30,0,0,7,7,1,3.107232506,9.654893846,0,250.605192
16,14,30,0,0,8,6,7,3.107232506,9.654893846,2,243.681243
17,13,30,0,0,9,5,0,3.107232506,9.654893846,4,224.165094
11,20,31,0,1,3,0,4,3.141380652,9.868272403,9,229.3590118
12,19,31,0,0,4,11,6,3.141380652,9.868272403,7,243.9448466
13,18,31,0,0,5,10,4,3.141380652,9.868272403,5,254.991058
14,17,31,0,0,6,9,6,3.141380652,9.868272403,3,262.2070396
15,16,31,0,0,7,8,4,3.141380652,9.868272403,1,262.9161987
16,15,31,0,0,8,7,5,3.141380652,9.868272403,1,256.7358403
17,14,31,0,0,9,6,3,3.141380652,9.868272403,3,243.9455131
12,20,32,0,1,4,0,9,3.174802104,10.0793684,8,249.7229152
13,19,32,0,0,5,11,2,3.174802104,10.0793684,6,259.2110368
14,18,32,0,0,6,10,9,3.174802104,10.0793684,4,271.407008
15,17,32,0,0,7,9,2,3.174802104,10.0793684,2,270.8518496
16,16,32,0,0,8,8,8,3.174802104,10.0793684,0,271.7801632
17,15,32,0,0,9,7,0,3.174802104,10.0793684,2,258.3169856
18,14,32,0,0,10,6,7,3.174802104,10.0793684,4,246.4002848
12,21,33,0,1,4,1,6,3.20753433,10.28827648,9,252.0024606
13,20,33,0,1,5,0,4,3.20753433,10.28827648,7,264.6803676
14,19,33,0,0,6,11,6,3.20753433,10.28827648,5,275.9149668
15,18,33,0,0,7,10,4,3.20753433,10.28827648,3,280.9556409
16,17,33,0,0,8,9,6,3.20753433,10.28827648,1,280.4218032
17,16,33,0,0,9,8,3,3.20753433,10.28827648,1,274.0569381
18,15,33,0,0,10,7,5,3.20753433,10.28827648,3,261.6555447
12,22,34,0,1,4,2,9,3.239611801,10.49508462,10,256.7133246
13,21,34,0,1,5,1,2,3.239611801,10.49508462,8,267.2519204
14,20,34,0,1,6,0,9,3.239611801,10.49508462,6,283.4636406
15,19,34,0,0,7,11,2,3.239611801,10.49508462,4,287.2383104
16,18,34,0,0,8,10,9,3.239611801,10.49508462,2,291.8389524
17,17,34,0,0,9,9,1,3.239611801,10.49508462,0,285.5650004
18,16,34,0,0,10,8,7,3.239611801,10.49508462,2,278.7208616
13,22,35,0,1,5,2,4,3.27106631,10.69987481,9,272.5493505
15,20,35,0,1,7,0,4,3.27106631,10.69987481,5,295.618736
16,19,35,0,0,8,11,6,3.27106631,10.69987481,3,298.8247885
17,18,35,0,0,9,10,4,3.27106631,10.69987481,1,298.209765
18,17,35,0,0,10,9,5,3.27106631,10.69987481,1,291.4611735
19,16,35,0,0,11,8,3,3.27106631,10.69987481,3,278.8044315
15,21,36,0,1,7,1,2,3.301927249,10.90272356,6,299.0832912
16,20,36,0,1,8,0,9,3.301927249,10.90272356,4,308.71404
17,19,36,0,0,9,11,2,3.301927249,10.90272356,2,306.7895592
18,18,36,0,0,10,10,8,3.301927249,10.90272356,0,306.7167456
19,17,36,0,0,11,9,0,3.301927249,10.90272356,2,293.1200388
16,21,37,0,1,8,1,6,3.332221852,11.10370247,5,313.0176431
17,20,37,0,1,9,0,4,3.332221852,11.10370247,3,317.1004192
18,19,37,0,0,10,11,6,3.332221852,11.10370247,1,315.5042022
19,18,37,0,0,11,10,3,3.332221852,11.10370247,1,308.574376
20,17,37,1,0,0,9,5,3.332221852,11.10370247,3,296.1278979
16,22,38,0,1,8,2,9,3.361975407,11.30287864,6,321.0537502
17,21,38,0,1,9,1,2,3.361975407,11.30287864,4,323.2083046
18,20,38,0,1,10,0,9,3.361975407,11.30287864,2,327.3426666
19,19,38,0,0,11,11,1,3.361975407,11.30287864,0,320.6462534
20,18,38,1,0,0,10,7,3.361975407,11.30287864,2,313.1216492
17,22,39,0,1,9,2,4,3.391211443,11.50031505,5,331.2817248
18,21,39,0,1,10,1,6,3.391211443,11.50031505,3,333.9413532
19,20,39,0,1,11,0,4,3.391211443,11.50031505,1,333.7240062
20,19,39,1,0,0,11,5,3.391211443,11.50031505,1,326.4171729
21,18,39,1,0,1,10,3,3.391211443,11.50031505,3,312.5248425
16,24,40,0,1,8,4,9,3.419951893,11.69607095,8,333.17302
17,23,40,0,1,9,3,2,3.419951893,11.69607095,6,337.11064
18,22,40,0,1,10,2,9,3.419951893,11.69607095,4,343.810376
19,21,40,0,1,11,1,2,3.419951893,11.69607095,2,341.523628
20,20,40,1,1,0,0,8,3.419951893,11.69607095,0,342.052184
21,19,40,1,0,1,11,0,3.419951893,11.69607095,2,326.946788
16,25,41,0,1,8,5,6,3.44821724,11.89020214,9,337.4150678
18,23,41,0,1,10,3,6,3.44821724,11.89020214,5,349.9093053
19,22,41,0,1,11,2,4,3.44821724,11.89020214,3,351.6189971
20,21,41,1,1,0,1,6,3.44821724,11.89020214,1,350.4150075
21,20,41,1,1,1,0,3,3.44821724,11.89020214,1,343.1371139
22,19,41,1,0,2,11,5,3.44821724,11.89020214,3,329.4099449
16,26,42,0,1,8,6,9,3.476026645,12.08276124,10,344.115555
18,24,42,0,1,10,4,9,3.476026645,12.08276124,6,359.3357922
19,23,42,0,1,11,3,2,3.476026645,12.08276124,4,359.1527982
20,22,42,1,1,0,2,9,3.476026645,12.08276124,2,361.8957132
21,21,42,1,1,1,1,1,3.476026645,12.08276124,0,354.6870726
22,20,42,1,1,2,0,7,3.476026645,12.08276124,2,346.88808
16,27,43,0,1,8,7,6,3.50339806,12.27379797,11,346.7445868
18,25,43,0,1,10,5,6,3.50339806,12.27379797,7,364.9942426
19,24,43,0,1,11,4,4,3.50339806,12.27379797,5,368.7774772
20,23,43,1,1,0,3,6,3.50339806,12.27379797,3,369.8286079
21,22,43,1,1,1,2,4,3.50339806,12.27379797,1,366.8255395
22,21,43,1,1,2,1,5,3.50339806,12.27379797,1,359.1706322
23,20,43,1,1,3,0,3,3.50339806,12.27379797,3,346.9890547
16,28,44,0,2,8,0,9,3.530348335,12.46335937,12,351.8246776
18,26,44,0,1,10,6,9,3.530348335,12.46335937,8,373.7290084
19,25,44,0,1,11,5,2,3.530348335,12.46335937,6,376.0549012
20,24,44,1,1,0,4,9,3.530348335,12.46335937,4,380.9597836
21,23,44,1,1,1,3,2,3.530348335,12.46335937,2,376.524742
22,22,44,1,1,2,2,8,3.530348335,12.46335937,0,375.474946
23,21,44,1,1,3,1,0,3.530348335,12.46335937,2,360.9520948
18,27,45,0,1,10,7,6,3.556893304,12.65148998,9,378.897867
19,26,45,0,1,11,6,4,3.556893304,12.65148998,7,384.9603615
20,25,45,1,1,0,5,6,3.556893304,12.65148998,5,388.3746015
21,24,45,1,1,1,4,4,3.556893304,12.65148998,3,387.852345
22,23,45,1,1,2,3,6,3.556893304,12.65148998,1,385.0079445
23,22,45,1,1,3,2,3,3.556893304,12.65148998,1,377.101773
24,21,45,1,1,4,1,5,3.556893304,12.65148998,3,363.947787
18,28,46,0,2,10,0,9,3.583047871,12.83823205,10,386.969641
19,27,46,0,1,11,7,2,3.583047871,12.83823205,8,391.8299688
20,26,46,1,1,0,6,9,3.583047871,12.83823205,6,398.7733008
21,25,46,1,1,1,5,2,3.583047871,12.83823205,4,396.612989
22,24,46,1,1,2,4,9,3.583047871,12.83823205,2,398.1972658
23,23,46,1,1,3,3,1,3.583047871,12.83823205,0,390.3625458
24,22,46,1,1,4,2,7,3.583047871,12.83823205,2,381.9758718
18,29,47,0,2,10,1,6,3.60882608,13.02362568,11,390.636975
19,28,47,0,2,11,0,4,3.60882608,13.02362568,9,400.1993365
20,27,47,1,1,0,7,6,3.60882608,13.02362568,7,406.0496756
21,26,47,1,1,1,6,4,3.60882608,13.02362568,5,407.2595026
22,25,47,1,1,2,5,6,3.60882608,13.02362568,3,407.0779275
23,24,47,1,1,3,4,4,3.60882608,13.02362568,1,403.3650356
24,23,47,1,1,4,3,5,3.60882608,13.02362568,1,395.1387149
25,22,47,1,1,5,2,3,3.60882608,13.02362568,3,382.3596499
18,30,48,0,2,10,2,9,3.634241186,13.207709,12,395.6959488
19,29,48,0,2,11,1,2,3.634241186,13.207709,10,404.8431552
20,28,48,1,2,0,0,9,3.634241186,13.207709,8,416.0011968
21,27,48,1,1,1,7,2,3.634241186,13.207709,6,415.4980656
22,26,48,1,1,2,6,9,3.634241186,13.207709,4,418.7045856
23,25,48,1,1,3,5,2,3.634241186,13.207709,2,413.9072928
24,24,48,1,1,4,4,8,3.634241186,13.207709,0,411.4682544
25,23,48,1,1,5,3,0,3.634241186,13.207709,2,397.1612352
19,30,49,0,2,11,2,4,3.65930571,13.39051828,11,410.2414897
20,29,49,1,2,0,1,6,3.65930571,13.39051828,9,421.14765
21,28,49,1,2,1,0,4,3.65930571,13.39051828,7,425.6277445
22,27,49,1,1,2,7,6,3.65930571,13.39051828,5,426.8469625
23,26,49,1,1,3,6,4,3.65930571,13.39051828,3,425.4627615
24,25,49,1,1,4,5,6,3.65930571,13.39051828,1,422.0506073
25,24,49,1,1,5,4,3,3.65930571,13.39051828,1,413.555835
26,23,49,1,1,6,3,5,3.65930571,13.39051828,3,399.9042929
19,31,50,0,2,11,3,2,3.684031499,13.57208808,12,414.429165
20,30,50,1,2,0,2,9,3.684031499,13.57208808,10,427.508195
21,29,50,1,2,1,1,2,3.684031499,13.57208808,8,431.673735
22,28,50,1,2,2,0,9,3.684031499,13.57208808,6,437.786135
23,27,50,1,1,3,7,2,3.684031499,13.57208808,4,434.79516
24,26,50,1,1,4,6,9,3.684031499,13.57208808,2,435.05094
25,25,50,1,1,5,5,1,3.684031499,13.57208808,0,426.634115
26,24,50,1,1,6,4,7,3.684031499,13.57208808,2,417.70134
19,32,51,0,2,11,4,4,3.708429769,13.75245135,13,419.288085
20,31,51,1,2,0,3,6,3.708429769,13.75245135,11,432.3225885
21,30,51,1,2,1,2,4,3.708429769,13.75245135,9,438.4582863
22,29,51,1,2,2,1,6,3.708429769,13.75245135,7,444.1585512
23,28,51,1,2,3,0,4,3.708429769,13.75245135,5,445.8463452
24,27,51,1,1,4,7,6,3.708429769,13.75245135,3,444.3116073
25,26,51,1,1,5,6,4,3.708429769,13.75245135,1,440.3217702
26,25,51,1,1,6,5,5,3.708429769,13.75245135,1,431.4853827
27,24,51,1,1,7,4,3,3.708429769,13.75245135,3,417.8559999
19,33,52,0,2,11,5,2,3.732511157,13.93163954,14,421.9815756
20,32,52,1,2,0,4,9,3.732511157,13.93163954,12,438.3278692
21,31,52,1,2,1,3,2,3.732511157,13.93163954,10,443.802814
22,30,52,1,2,2,2,9,3.732511157,13.93163954,8,451.9746036
23,29,52,1,2,3,1,2,3.732511157,13.93163954,6,453.157588
24,28,52,1,2,4,0,9,3.732511157,13.93163954,4,456.3517192
25,27,52,1,1,5,7,2,3.732511157,13.93163954,2,450.8612524
26,26,52,1,1,6,6,8,3.732511157,13.93163954,0,447.6996108
27,25,52,1,1,7,5,0,3.732511157,13.93163954,2,432.9291512
20,33,53,1,2,0,5,6,3.756285754,14.10968267,13,441.5206234
21,32,53,1,2,1,4,4,3.756285754,14.10968267,11,450.1201225
22,31,53,1,2,2,3,6,3.756285754,14.10968267,9,457.4496568
23,30,53,1,2,3,2,4,3.756285754,14.10968267,7,461.6375525
24,29,53,1,2,4,1,6,3.756285754,14.10968267,5,464.2911459
25,28,53,1,2,5,0,4,3.756285754,14.10968267,3,462.9115294
26,27,53,1,1,6,7,6,3.756285754,14.10968267,1,458.3863205
27,26,53,1,1,7,6,3,3.756285754,14.10968267,1,449.3158634
28,25,53,2,1,0,5,5,3.756285754,14.10968267,3,435.5049697
20,34,54,1,2,0,6,9,3.77976315,14.28660947,14,445.3648218
21,33,54,1,2,1,5,2,3.77976315,14.28660947,12,453.859821
22,32,54,1,2,2,4,9,3.77976315,14.28660947,10,464.3833518
23,31,54,1,2,3,3,2,3.77976315,14.28660947,8,467.7554628
24,30,54,1,2,4,2,9,3.77976315,14.28660947,6,474.0102288
25,29,54,1,2,5,1,2,3.77976315,14.28660947,4,471.8507472
26,28,54,1,2,6,0,9,3.77976315,14.28660947,2,471.7647684
27,27,54,1,1,7,7,1,3.77976315,14.28660947,0,462.7378746
28,26,54,2,1,0,6,7,3.77976315,14.28660947,2,453.2237712
22,33,55,1,2,2,5,6,3.802952461,14.46244742,11,468.543328
23,32,55,1,2,3,4,4,3.802952461,14.46244742,9,475.0536505
24,31,55,1,2,4,3,6,3.802952461,14.46244742,7,480.256491
25,30,55,1,2,5,2,4,3.802952461,14.46244742,5,482.0763585
26,29,55,1,2,6,1,6,3.802952461,14.46244742,3,481.0628955
27,28,55,1,2,7,0,4,3.802952461,14.46244742,1,476.829122
28,27,55,2,1,0,7,5,3.802952461,14.46244742,1,467.3527375
24,32,56,1,2,4,4,9,3.825862366,14.63722284,8,488.5026104
25,31,56,1,2,5,3,2,3.825862366,14.63722284,6,489.3468048
26,30,56,1,2,6,2,9,3.825862366,14.63722284,4,492.2599528
27,29,56,1,2,7,1,2,3.825862366,14.63722284,2,486.9109616
28,28,56,2,2,0,0,8,3.825862366,14.63722284,0,483.9957416
29,27,56,2,1,1,7,0,3.825862366,14.63722284,2,467.9354792
24,33,57,1,2,4,5,6,3.848501131,14.81096096,9,493.8137886
25,32,57,1,2,5,4,4,3.848501131,14.81096096,7,497.9927322
26,31,57,1,2,6,3,6,3.848501131,14.81096096,5,499.9061253
27,30,57,1,2,7,2,4,3.848501131,14.81096096,3,498.2874165
28,29,57,2,2,0,1,6,3.848501131,14.81096096,1,494.2433748
29,28,57,2,2,1,0,3,3.848501131,14.81096096,1,484.6860822
24,34,58,1,2,4,6,9,3.870876641,14.98368597,10,501.3519246
25,33,58,1,2,5,5,2,3.870876641,14.98368597,8,504.4053404
26,32,58,1,2,6,4,9,3.870876641,14.98368597,6,509.9506972
27,31,58,1,2,7,3,2,3.870876641,14.98368597,4,506.8603702
28,30,58,2,2,0,2,9,3.870876641,14.98368597,2,506.4596018
29,29,58,2,2,1,1,1,3.870876641,14.98368597,0,497.1162368
30,28,58,2,2,2,0,7,3.870876641,14.98368597,2,486.9649086
24,35,59,1,2,4,7,6,3.892996416,15.15542109,11,505.5473705
25,34,59,1,2,5,6,4,3.892996416,15.15542109,9,512.1744216
26,33,59,1,2,6,5,6,3.892996416,15.15542109,7,516.5317014
27,32,59,1,2,7,4,4,3.892996416,15.15542109,5,517.3142361
28,31,59,2,2,0,3,6,3.892996416,15.15542109,3,515.4588808
29,30,59,2,2,1,2,4,3.892996416,15.15542109,1,509.8781593
30,29,59,2,2,2,1,5,3.892996416,15.15542109,1,499.9530318
24,36,60,1,2,4,8,9,3.914867641,15.32618865,12,512.411256
25,35,60,1,2,5,7,2,3.914867641,15.32618865,10,517.688352
26,34,60,1,2,6,6,9,3.914867641,15.32618865,8,525.351234
27,33,60,1,2,7,5,2,3.914867641,15.32618865,6,524.806152
28,32,60,2,2,0,4,9,3.914867641,15.32618865,4,526.846614
29,31,60,2,2,1,3,2,3.914867641,15.32618865,2,519.936282
30,30,60,2,2,2,2,8,3.914867641,15.32618865,0,514.983144
24,37,61,1,2,4,9,6,3.936497183,15.49601007,13,516.0705774
25,36,61,1,2,5,8,4,3.936497183,15.49601007,11,524.5338577
26,35,61,1,2,6,7,6,3.936497183,15.49601007,9,530.9298846
27,34,61,1,2,7,6,4,3.936497183,15.49601007,7,534.125211
28,33,61,2,2,0,5,6,3.936497183,15.49601007,5,534.6667141
29,32,61,2,2,1,4,4,3.936497183,15.49601007,3,531.6464028
30,31,61,2,2,2,3,6,3.936497183,15.49601007,1,525.2288978
31,30,61,2,2,3,2,3,3.936497183,15.49601007,1,515.2323093
24,38,62,1,2,4,10,9,3.95789161,15.66490599,14,522.4980002
25,37,62,1,2,5,9,2,3.95789161,15.66490599,12,529.3870124
26,36,62,1,2,6,8,9,3.95789161,15.66490599,10,538.9587522
27,35,62,1,2,7,7,2,3.95789161,15.66490599,8,540.7227514
28,34,62,2,2,0,6,9,3.95789161,15.66490599,6,545.262441
29,33,62,2,2,1,5,2,3.95789161,15.66490599,4,540.5212018
30,32,62,2,2,2,4,9,3.95789161,15.66490599,2,538.1193962
31,31,62,2,2,3,3,1,3.95789161,15.66490599,0,528.1559838
25,38,63,1,2,5,10,4,3.979057208,15.83289626,13,535.821426
26,37,63,1,2,6,9,6,3.979057208,15.83289626,11,543.7876437
27,36,63,1,2,7,8,4,3.979057208,15.83289626,9,549.2212236
28,35,63,2,2,0,7,6,3.979057208,15.83289626,7,552.1002165
29,34,63,2,2,1,6,4,3.979057208,15.83289626,5,551.3848452
30,33,63,2,2,2,5,6,3.979057208,15.83289626,3,547.2360558
31,32,63,2,2,3,4,4,3.979057208,15.83289626,1,540.7873821
32,31,63,2,2,4,3,5,3.979057208,15.83289626,1,530.3791521
25,39,64,1,2,5,11,2,4,16,14,539.99472
26,38,64,1,2,6,10,9,4,16,12,551.1928832
27,37,64,1,2,7,9,2,4,16,10,555.2334272
28,36,64,2,2,0,8,9,4,16,8,561.7576768
29,35,64,2,2,1,7,2,4,16,6,559.3007104
30,34,64,2,2,2,6,9,4,16,4,559.0979648
31,33,64,2,2,3,5,2,4,16,2,551.1444288
32,32,64,2,2,4,4,8,4,16,0,545.8447552
25,40,65,1,2,5,12,4,4.020725759,16.16623563,15,546.044343
26,39,65,1,2,6,11,6,4.020725759,16.16623563,13,555.512555
27,38,65,1,2,7,10,4,4.020725759,16.16623563,11,562.697512
28,37,65,2,2,0,9,6,4.020725759,16.16623563,9,567.855756
29,36,65,2,2,1,8,4,4.020725759,16.16623563,7,569.2112855
30,35,65,2,2,2,7,6,4.020725759,16.16623563,5,567.07729
31,34,65,2,2,3,6,4,4.020725759,16.16623563,3,563.0404065
32,33,65,2,2,4,5,6,4.020725759,16.16623563,1,556.078796
25,41,66,1,2,5,13,2,4.041240021,16.3316209,16,549.8987076
26,40,66,1,2,6,12,9,4.041240021,16.3316209,14,562.433817
27,39,66,1,2,7,11,2,4.041240021,16.3316209,12,567.9921654
28,38,66,2,2,0,10,9,4.041240021,16.3316209,10,576.8075676
29,37,66,2,2,1,9,2,4.041240021,16.3316209,8,576.277218
30,36,66,2,2,2,8,9,4.041240021,16.3316209,6,578.135811
31,35,66,2,2,3,7,2,4.041240021,16.3316209,4,572.1779646
32,34,66,2,2,4,6,9,4.041240021,16.3316209,2,569.2789278
33,33,66,2,2,5,5,1,4.041240021,16.3316209,0,558.9146244
26,41,67,1,2,6,13,6,4.0615481,16.49617297,15,566.1457053
27,40,67,1,2,7,12,4,4.0615481,16.49617297,13,574.9767274
28,39,67,2,2,0,11,6,4.0615481,16.49617297,11,582.6152835
29,38,67,2,2,1,10,4,4.0615481,16.49617297,9,585.4097999
30,37,67,2,2,2,9,6,4.0615481,16.49617297,7,585.1882778
31,36,67,2,2,3,8,4,4.0615481,16.49617297,5,583.404711
32,35,67,2,2,4,7,6,4.0615481,16.49617297,3,578.4169228
33,34,67,2,2,5,6,4,4.0615481,16.49617297,1,571.5480895
27,41,68,1,2,7,13,2,4.081655102,16.65990837,14,579.3688468
28,40,68,2,2,0,12,9,4.081655102,16.65990837,12,590.4077356
29,39,68,2,2,1,11,2,4.081655102,16.65990837,10,591.7286084
30,38,68,2,2,2,10,9,4.081655102,16.65990837,8,595.386376
31,37,68,2,2,3,9,2,4.081655102,16.65990837,6,591.682926
32,36,68,2,2,4,8,9,4.081655102,16.65990837,4,590.7933228
33,35,68,2,2,5,7,2,4.081655102,16.65990837,2,581.9267076
34,34,68,2,2,6,6,8,4.081655102,16.65990837,0,576.4392776
28,41,69,2,2,0,13,6,4.10156593,16.82284308,13,594.9938862
29,40,69,2,2,1,12,4,4.10156593,16.82284308,11,599.9691036
30,39,69,2,2,2,11,6,4.10156593,16.82284308,9,601.8684459
31,38,69,2,2,3,10,4,4.10156593,16.82284308,7,601.9960062
32,37,69,2,2,4,9,6,4.10156593,16.82284308,5,598.986516
33,36,69,2,2,5,8,4,4.10156593,16.82284308,3,594.2156766
34,35,69,2,2,6,7,6,4.10156593,16.82284308,1,586.7558658
35,34,69,2,2,7,6,3,4.10156593,16.82284308,1,575.7982794
27,43,70,1,2,7,15,2,4.1212853,16.98499252,16,590.39386
28,42,70,2,2,0,14,9,4.1212853,16.98499252,14,602.300419
29,41,70,2,2,1,13,2,4.1212853,16.98499252,12,605.280585
30,40,70,2,2,2,12,9,4.1212853,16.98499252,10,611.086602
31,39,70,2,2,3,11,2,4.1212853,16.98499252,8,609.649656
32,38,70,2,2,4,10,9,4.1212853,16.98499252,6,610.519196
33,37,70,2,2,5,9,2,4.1212853,16.98499252,4,603.508787
34,36,70,2,2,6,8,9,4.1212853,16.98499252,2,600.322366
35,35,70,2,2,7,7,1,4.1212853,16.98499252,0,589.035748
28,43,71,2,2,0,15,6,4.140817749,17.14637163,15,606.5641044
29,42,71,2,2,1,14,4,4.140817749,17.14637163,13,613.0866543
30,41,71,2,2,2,13,6,4.140817749,17.14637163,11,616.9219607
31,40,71,2,2,3,12,4,4.140817749,17.14637163,9,618.949955
32,39,71,2,2,4,11,6,4.140817749,17.14637163,7,617.9351378
33,38,71,2,2,5,10,4,4.140817749,17.14637163,5,615.139385
34,37,71,2,2,6,9,6,4.140817749,17.14637163,3,609.6103026
35,36,71,2,2,7,8,4,4.140817749,17.14637163,1,602.1838659
28,44,72,2,2,0,16,9,4.160167646,17.30699484,16,613.4552496
29,43,72,2,2,1,15,2,4.160167646,17.30699484,14,618.2298432
30,42,72,2,2,2,14,9,4.160167646,17.30699484,12,625.8099816
31,41,72,2,2,3,13,2,4.160167646,17.30699484,10,625.4704296
32,40,72,2,2,4,12,9,4.160167646,17.30699484,8,628.6857048
33,39,72,2,2,5,11,2,4.160167646,17.30699484,6,623.5472592
34,38,72,2,2,6,10,9,4.160167646,17.30699484,4,622.4032944
